POS Txn,Dept,ID,Sales U
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,2
16120100160024000000,SPIRITS,176,5
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,4
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,4
16120100160024000000,SPIRITS,176,2
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,3
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,2
16120100160024000000,SPIRITS,176,4
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,7
16120100160024000000,SPIRITS,176,4
16120100160024000000,SPIRITS,176,3
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,2
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,6
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,2
16120100160024000000,SPIRITS,176,6
16120100160024000000,SPIRITS,176,5
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,2
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,1
16120100160024000000,SPIRITS,176,3
16120100160031000000,SPIRITS,176,2
16120100160031000000,SPIRITS,176,1
16120100160031000000,SPIRITS,176,4
16120100160031000000,SPIRITS,176,8
16120100160031000000,SPIRITS,176,1
16120100160032000000,SPIRITS,176,1
16120100160032000000,SPIRITS,176,2
16120100160032000000,SPIRITS,176,5
16120100160032000000,SPIRITS,176,1
16120100160033000000,SPIRITS,176,5
16120100160033000000,SPIRITS,176,3
16120100160033000000,SPIRITS,176,1
16120100160033000000,SPIRITS,176,2
16120100160033000000,SPIRITS,176,1
16120100160033000000,SPIRITS,176,1
16120100160034000000,SPIRITS,176,2
16120100160034000000,SPIRITS,176,3
16120100160034000000,SPIRITS,176,2
16120100160034000000,SPIRITS,176,1
16120100160034000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,7
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160035000000,SPIRITS,176,1
16120100160036000000,SPIRITS,176,3
16120100160036000000,SPIRITS,176,5
16120100160036000000,SPIRITS,176,1
16120100160036000000,SPIRITS,176,1
16120100160036000000,SPIRITS,176,9
16120100160036000000,SPIRITS,176,2
16120100160036000000,SPIRITS,176,3
16120100160036000000,SPIRITS,176,1
16120100160036000000,SPIRITS,176,1
16120100160036000000,SPIRITS,176,2
16120100160036000000,SPIRITS,176,1
16120100160037000000,SPIRITS,176,1
16120100160037000000,SPIRITS,176,5
16120100160037000000,SPIRITS,176,1
16120100160037000000,SPIRITS,176,1
16120100160037000000,SPIRITS,176,1
16120100160037000000,SPIRITS,176,1
16120100160037000000,SPIRITS,176,6
16120100160037000000,SPIRITS,176,3
16120100160038000000,SPIRITS,176,1
16120100160038000000,SPIRITS,176,1
16120100160038000000,SPIRITS,176,1
16120100160038000000,SPIRITS,176,2
16120100160038000000,SPIRITS,176,5
16120100160038000000,SPIRITS,176,5
16120100160038000000,SPIRITS,176,4
16120100160038000000,SPIRITS,176,1
16120100160038000000,SPIRITS,176,1
16120100160038000000,SPIRITS,176,4
16120100160038000000,SPIRITS,176,1
16120100160078000000,SPIRITS,176,4
16120100160078000000,SPIRITS,176,3
16120100160078000000,SPIRITS,176,2
16120100160078000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,3
16120100160094000000,SPIRITS,176,2
16120100160094000000,SPIRITS,176,4
16120100160094000000,SPIRITS,176,3
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,4
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,3
16120100160094000000,SPIRITS,176,2
16120100160094000000,SPIRITS,176,2
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,1
16120100160094000000,SPIRITS,176,2
16120100160162000000,SPIRITS,176,1
16120100160021000000,WINE,177,4
16120100160021000000,WINE,177,2
16120100160021000000,WINE,177,2
16120100160021000000,WINE,177,1
16120100160021000000,WINE,177,3
16120100160021000000,WINE,177,1
16120100160021000000,WINE,177,2
16120100160021000000,WINE,177,1
16120100160021000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,4
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,11
16120100160022000000,WINE,177,24
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,4
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,9
16120100160022000000,WINE,177,6
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,2
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,2
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,4
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,2
16120100160022000000,WINE,177,2
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,3
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,11
16120100160022000000,WINE,177,12
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,1
16120100160022000000,WINE,177,12
16120100160023000000,WINE,177,7
16120100160023000000,WINE,177,4
16120100160023000000,WINE,177,6
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,5
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,4
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,3
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,7
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,3
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,4
16120100160023000000,WINE,177,3
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,3
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,24
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,5
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,6
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,6
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,22
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160023000000,WINE,177,2
16120100160023000000,WINE,177,1
16120100160024000000,WINE,177,2
16120100160024000000,WINE,177,4
16120100160024000000,WINE,177,3
16120100160024000000,WINE,177,4
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,4
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,3
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,2
16120100160024000000,WINE,177,3
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,3
16120100160024000000,WINE,177,2
16120100160024000000,WINE,177,3
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,4
16120100160024000000,WINE,177,4
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,1
16120100160024000000,WINE,177,2
16120100160024000000,WINE,177,1
16120100160031000000,WINE,177,1
16120100160031000000,WINE,177,1
16120100160031000000,WINE,177,5
16120100160031000000,WINE,177,3
16120100160031000000,WINE,177,3
16120100160031000000,WINE,177,1
16120100160032000000,WINE,177,2
16120100160033000000,WINE,177,1
16120100160033000000,WINE,177,1
16120100160033000000,WINE,177,2
16120100160033000000,WINE,177,1
16120100160033000000,WINE,177,4
16120100160033000000,WINE,177,1
16120100160034000000,WINE,177,1
16120100160034000000,WINE,177,5
16120100160034000000,WINE,177,2
16120100160034000000,WINE,177,1
16120100160034000000,WINE,177,4
16120100160035000000,WINE,177,1
16120100160035000000,WINE,177,1
16120100160035000000,WINE,177,3
16120100160035000000,WINE,177,3
16120100160036000000,WINE,177,1
16120100160036000000,WINE,177,3
16120100160036000000,WINE,177,18
16120100160036000000,WINE,177,2
16120100160036000000,WINE,177,1
16120100160037000000,WINE,177,2
16120100160037000000,WINE,177,2
16120100160037000000,WINE,177,1
16120100160037000000,WINE,177,1
16120100160037000000,WINE,177,3
16120100160037000000,WINE,177,3
16120100160037000000,WINE,177,1
16120100160037000000,WINE,177,2
16120100160037000000,WINE,177,3
16120100160037000000,WINE,177,1
16120100160037000000,WINE,177,4
16120100160038000000,WINE,177,4
16120100160038000000,WINE,177,1
16120100160038000000,WINE,177,3
16120100160038000000,WINE,177,1
16120100160038000000,WINE,177,2
16120100160038000000,WINE,177,2
16120100160038000000,WINE,177,3
16120100160077000000,WINE,177,1
16120100160077000000,WINE,177,-1
16120100160078000000,WINE,177,5
16120100160094000000,WINE,177,1
16120100160094000000,WINE,177,3
16120100160094000000,WINE,177,2
16120100160094000000,WINE,177,4
16120100160094000000,WINE,177,1
16120100160094000000,WINE,177,1
16120100160094000000,WINE,177,2
16120100160132000000,WINE,177,1
16120100160021000000,BEER,178,1
16120100160021000000,BEER,178,1
16120100160021000000,BEER,178,1
16120100160021000000,BEER,178,1
16120100160022000000,BEER,178,1
16120100160022000000,BEER,178,3
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,1
16120100160022000000,BEER,178,1
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,1
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,4
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,1
16120100160022000000,BEER,178,7
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,3
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,1
16120100160022000000,BEER,178,2
16120100160022000000,BEER,178,6
16120100160022000000,BEER,178,1
16120100160022000000,BEER,178,1
16120100160023000000,BEER,178,3
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,6
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,2
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160023000000,BEER,178,1
16120100160024000000,BEER,178,3
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,3
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,-1
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,4
16120100160024000000,BEER,178,3
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,1
16120100160024000000,BEER,178,2
16120100160024000000,BEER,178,1
16120100160031000000,BEER,178,1
16120100160031000000,BEER,178,1
16120100160031000000,BEER,178,3
16120100160031000000,BEER,178,2
16120100160032000000,BEER,178,4
16120100160032000000,BEER,178,3
16120100160033000000,BEER,178,3
16120100160034000000,BEER,178,1
16120100160034000000,BEER,178,1
16120100160034000000,BEER,178,1
16120100160035000000,BEER,178,3
16120100160035000000,BEER,178,2
16120100160035000000,BEER,178,1
16120100160036000000,BEER,178,1
16120100160036000000,BEER,178,2
16120100160036000000,BEER,178,1
16120100160036000000,BEER,178,1
16120100160036000000,BEER,178,1
16120100160036000000,BEER,178,2
16120100160037000000,BEER,178,1
16120100160037000000,BEER,178,2
16120100160037000000,BEER,178,1
16120100160037000000,BEER,178,1
16120100160038000000,BEER,178,3
16120100160038000000,BEER,178,1
16120100160038000000,BEER,178,1
16120100160078000000,BEER,178,1
16120100160079000000,BEER,178,4
16120100160094000000,BEER,178,2
16120100160094000000,BEER,178,3
16120100160094000000,BEER,178,1
16120100160094000000,BEER,178,3
16120100160094000000,BEER,178,1
16120100160021000000,TOBACCO,179,2
16120100160021000000,TOBACCO,179,1
16120100160021000000,TOBACCO,179,1
16120100160021000000,TOBACCO,179,2
16120100160021000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,4
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,3
16120100160022000000,TOBACCO,179,4
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,3
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,3
16120100160022000000,TOBACCO,179,4
16120100160022000000,TOBACCO,179,3
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,3
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,1
16120100160022000000,TOBACCO,179,2
16120100160022000000,TOBACCO,179,2
16120100160023000000,TOBACCO,179,2
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,3
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,2
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,3
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,3
16120100160023000000,TOBACCO,179,2
16120100160023000000,TOBACCO,179,2
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,2
16120100160023000000,TOBACCO,179,5
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160023000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,3
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,5
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,4
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,2
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,1
16120100160024000000,TOBACCO,179,2
16120100160031000000,TOBACCO,179,3
16120100160031000000,TOBACCO,179,2
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,5
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,4
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,2
16120100160031000000,TOBACCO,179,2
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,4
16120100160031000000,TOBACCO,179,2
16120100160031000000,TOBACCO,179,2
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,3
16120100160031000000,TOBACCO,179,2
16120100160031000000,TOBACCO,179,4
16120100160031000000,TOBACCO,179,1
16120100160031000000,TOBACCO,179,4
16120100160031000000,TOBACCO,179,4
16120100160031000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,2
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,3
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,1
16120100160032000000,TOBACCO,179,6
16120100160032000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,4
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,4
16120100160033000000,TOBACCO,179,3
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,2
16120100160033000000,TOBACCO,179,1
16120100160033000000,TOBACCO,179,1
16120100160035000000,TOBACCO,179,1
16120100160035000000,TOBACCO,179,1
16120100160035000000,TOBACCO,179,1
16120100160035000000,TOBACCO,179,1
16120100160036000000,TOBACCO,179,2
16120100160036000000,TOBACCO,179,2
16120100160037000000,TOBACCO,179,2
16120100160038000000,TOBACCO,179,2
16120100160038000000,TOBACCO,179,1
16120100160038000000,TOBACCO,179,4
16120100160094000000,TOBACCO,179,2
16120100160101000000,TOBACCO,179,1
16120100160162000000,TOBACCO,179,1
16120100160023000000,UNSCANNED ITEMS,182,1
16120100160034000000,UNSCANNED ITEMS,182,1
16120100160034000000,UNSCANNED ITEMS,182,1
16120100160036000000,UNSCANNED ITEMS,182,1
16120100160037000000,UNSCANNED ITEMS,182,1
16120100160038000000,UNSCANNED ITEMS,182,1
16120100160038000000,UNSCANNED ITEMS,182,1
16120100160077000000,UNSCANNED ITEMS,182,1
16120100160077000000,UNSCANNED ITEMS,182,1
16120100160078000000,UNSCANNED ITEMS,182,1
16120100160079000000,UNSCANNED ITEMS,182,1
16120100160094000000,UNSCANNED ITEMS,182,1
16120100160094000000,UNSCANNED ITEMS,182,1
16120100160024000000,MODERATE DENIM,183,1
16120100160032000000,MODERATE DENIM,183,1
16120100160036000000,MODERATE DENIM,183,1
16120100160036000000,MODERATE DENIM,183,1
16120100160038000000,MODERATE DENIM,183,1
16120100160078000000,MODERATE DENIM,183,-1
16120100160079000000,MODERATE DENIM,183,-1
16120100160031000000,CLASSIC COLLECTIONS,184,1
16120100160031000000,CLASSIC COLLECTIONS,184,1
16120100160097000000,JEWELRY CONSIGNMENT,185,-1
16120100160097000000,JEWELRY CONSIGNMENT,185,1
16120100160097000000,JEWELRY CONSIGNMENT,185,1
16120100160096000000,REPAIRS,200,1
16120100160077000000,FINANCIAL SERVICES,202,2
16120100160079000000,FINANCIAL SERVICES,202,2
16120100160079000000,FINANCIAL SERVICES,202,2
16120100160079000000,FINANCIAL SERVICES,202,2
16120100160079000000,FINANCIAL SERVICES,202,2
16120100160079000000,FINANCIAL SERVICES,202,2
16120100160079000000,FINANCIAL SERVICES,202,2
16120100160079000000,FINANCIAL SERVICES,202,2
16120100160077000000,OTHER DIRECT SERVICE,204,1
16120100160078000000,OTHER DIRECT SERVICE,204,1
16120100160079000000,OTHER DIRECT SERVICE,204,1
16120100160132000000,OTHER DIRECT SERVICE,204,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,3
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,2
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
16120100160131000000,BARBER SERVICES,213,1
